season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48,champion
2022,Torrey Craig,SF,31,PHO,9,0.0,7.7,0.9,2.4,0.364,0.3,1.1,0.3,0.6,1.3,0.417,0.432,0.1,0.2,0.5,0.6,1.1,1.7,0.6,0.4,0.2,0.4,0.7,2.2,9.8,2.8,0.3,1.4,16.7,0.1,0.455,0.091,69.0,-1.2,8.9,-0.1,10.7,3.0,14.9,12.9,0.437,17.9,0.0,0.0,0.0,False
2022,Jalen Johnson,PF,20,ATL,2,0.0,4.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-25.2,-8.3,0.0,0.0,0.333,0.0,9.0,-17.0,0.0,-0.1,-20.1,0.0,25.0,0.0,0.0,20.5,-0.1,-0.1,-0.545,False
2022,Dalano Banton,PG,22,TOR,4,0.0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.8,1.5,0.5,0.5,0.0,0.5,0.3,0.3,0.0,0.3,0.0,1.8,23.4,0.0,21.4,4.6,0.0,0.0,0.0,3.0,8.0,16.8,28.1,0.1,46.9,6.6,17.7,15.4,0.754,32.7,0.0,0.1,0.373,False
2022,Bojan Bogdanović,PF,32,UTA,6,6.0,35.7,6.5,13.5,0.481,1.8,5.5,0.333,4.7,8.0,0.583,0.549,3.2,4.0,0.792,0.5,3.7,4.2,1.7,0.3,0.0,2.0,4.0,18.0,8.5,0.0,-0.5,-0.7,11.9,0.0,0.407,0.296,214.0,0.2,1.6,0.2,13.1,0.5,11.6,6.8,0.59,22.7,0.1,0.3,0.057,False
2022,Bogdan Bogdanović,SG,29,ATL,4,0.0,26.8,5.0,12.3,0.408,2.3,6.5,0.346,2.8,5.8,0.478,0.5,2.0,2.5,0.8,1.0,3.8,4.8,3.0,0.3,0.3,1.0,3.0,14.3,21.2,1.0,1.1,-0.5,17.3,0.0,0.531,0.204,107.0,1.6,4.4,0.2,15.6,0.5,7.0,10.7,0.534,24.7,0.1,0.2,0.09,False
2022,Nemanja Bjelica,C,33,GSW,15,0.0,10.0,1.2,2.3,0.529,0.2,0.5,0.375,1.0,1.7,0.577,0.574,0.3,0.5,0.571,0.4,1.7,2.1,1.1,0.3,0.1,0.5,1.4,2.9,15.3,1.3,-1.5,1.1,18.2,0.2,0.235,0.206,150.0,-2.6,4.6,0.2,11.4,1.3,15.9,11.6,0.58,12.9,0.0,0.3,0.107,True
2022,Bismack Biyombo,C,29,PHO,9,0.0,9.6,1.2,1.9,0.647,0.0,0.0,,1.2,1.9,0.647,0.647,0.3,0.7,0.5,0.9,1.2,2.1,0.6,0.1,0.2,0.7,1.4,2.8,8.0,2.3,-2.3,0.5,14.8,0.0,0.0,0.353,86.0,-2.8,11.4,0.1,11.4,0.6,23.4,13.1,0.636,13.7,0.0,0.1,0.054,False
2022,Khem Birch,C,29,TOR,6,4.0,10.5,1.3,2.7,0.5,0.3,0.7,0.5,1.0,2.0,0.5,0.563,0.0,0.0,,0.7,0.8,1.5,0.5,0.2,0.2,0.5,2.2,3.0,7.2,1.7,-5.2,-0.1,10.8,0.0,0.25,0.0,63.0,-5.1,7.1,0.0,8.1,0.8,15.8,8.8,0.563,14.0,0.0,0.0,0.003,False
2022,Patrick Beverley,PG,33,MIN,6,6.0,32.3,3.5,8.2,0.429,1.5,4.3,0.346,2.0,3.8,0.522,0.52,2.5,3.7,0.682,0.7,2.5,3.2,4.8,1.2,1.2,2.0,4.7,11.0,23.0,3.1,1.0,1.5,8.2,0.2,0.531,0.449,194.0,-0.5,2.4,0.2,11.5,1.7,17.0,5.4,0.562,15.6,0.1,0.3,0.076,False
2022,Dāvis Bertāns,PF,29,DAL,18,0.0,10.7,1.2,3.1,0.4,1.1,2.8,0.373,0.2,0.2,0.75,0.573,0.6,0.7,0.833,0.2,1.2,1.4,0.3,0.4,0.1,0.2,1.4,4.1,4.9,0.9,0.9,0.9,13.7,0.2,0.927,0.218,192.0,0.0,2.4,0.3,13.0,2.2,4.7,8.0,0.606,15.6,0.1,0.4,0.112,False
2022,Malik Beasley,SG,25,MIN,6,0.0,19.8,3.2,7.3,0.432,1.3,4.2,0.32,1.8,3.2,0.579,0.523,0.8,1.0,0.833,0.3,3.0,3.3,0.7,0.3,0.2,1.2,1.5,8.5,5.6,0.7,-2.6,-0.9,16.0,0.1,0.568,0.136,119.0,-1.7,2.0,-0.1,9.0,0.8,13.0,9.3,0.547,19.3,0.0,0.0,-0.001,False
2022,Charles Bassey,C,21,PHI,3,0.0,4.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.3,0.0,0.3,1.3,1.7,0.3,0.0,0.3,0.0,0.3,0.7,12.5,7.7,1.8,1.6,39.0,0.0,0.0,0.5,12.0,0.2,10.7,0.0,14.6,0.0,0.0,25.5,0.41,9.6,0.0,0.0,0.13,False
2022,Will Barton,SG,31,DEN,5,5.0,34.4,5.4,13.2,0.409,2.2,5.6,0.393,3.2,7.6,0.421,0.492,0.8,1.2,0.667,1.0,4.6,5.6,2.8,0.8,0.2,2.0,2.2,13.8,12.3,0.6,-2.8,-2.3,17.1,-0.1,0.424,0.091,172.0,-0.5,3.5,0.0,9.9,1.2,12.7,10.1,0.503,19.9,0.0,-0.1,-0.027,False
2022,Scottie Barnes,PF,20,TOR,4,3.0,33.3,4.5,10.5,0.429,0.5,3.0,0.167,4.0,7.5,0.533,0.452,3.3,4.0,0.813,1.8,7.3,9.0,4.3,1.0,0.3,1.3,3.0,12.8,19.7,0.8,1.7,1.0,29.7,0.0,0.286,0.381,133.0,0.7,5.9,0.2,16.8,1.6,9.3,16.7,0.52,18.9,0.1,0.2,0.082,False
2022,Desmond Bane,SG,23,MEM,12,12.0,35.7,6.3,13.3,0.478,3.6,7.3,0.489,2.8,5.9,0.465,0.613,2.5,2.9,0.857,0.4,3.3,3.8,2.2,0.9,0.8,1.3,1.9,18.8,9.3,2.1,3.5,0.6,10.4,0.5,0.553,0.22,428.0,2.9,1.2,0.9,16.0,1.2,8.4,5.5,0.645,18.2,0.6,1.3,0.15,False
2022,DeMarcus Cousins,C,31,DEN,5,0.0,11.4,3.8,5.8,0.655,0.8,1.2,0.667,3.0,4.6,0.652,0.724,2.2,3.0,0.733,0.6,2.8,3.4,1.2,0.6,0.2,1.4,1.8,10.6,21.6,1.8,11.8,3.5,31.4,0.0,0.207,0.517,57.0,8.2,6.3,0.2,32.9,2.6,16.4,18.4,0.744,32.5,0.2,0.3,0.216,False
2022,Deandre Ayton,C,23,PHO,13,13.0,30.5,8.1,12.6,0.64,0.2,0.3,0.5,7.9,12.3,0.644,0.646,1.6,2.5,0.636,2.5,6.4,8.9,1.7,0.4,0.8,1.5,2.6,17.9,9.3,2.4,3.6,0.2,24.1,0.2,0.024,0.201,397.0,3.4,10.2,1.2,23.5,0.6,9.6,17.4,0.653,22.9,0.6,1.4,0.167,False
2022,OG Anunoby,SF,24,TOR,6,6.0,36.2,6.5,13.7,0.476,2.3,6.8,0.341,4.2,6.8,0.61,0.561,2.0,2.7,0.75,1.2,2.8,4.0,2.5,1.0,0.2,1.7,3.0,17.3,11.4,0.5,0.8,-0.4,10.7,-0.1,0.5,0.195,217.0,1.2,3.6,0.3,15.2,1.5,10.1,6.8,0.584,21.2,0.1,0.2,0.051,False
2022,Thanasis Antetokounmpo,SF,29,MIL,8,0.0,2.5,0.3,0.4,0.667,0.0,0.0,,0.3,0.4,0.667,0.667,0.1,0.4,0.333,0.1,0.4,0.5,0.1,0.1,0.0,0.0,0.5,0.6,7.1,0.0,-0.7,3.2,14.8,0.0,0.0,1.0,20.0,-3.9,5.3,0.0,11.2,2.4,0.0,10.2,0.579,9.4,0.0,0.1,0.178,False
2022,Giannis Antetokounmpo,PF,27,MIL,12,12.0,37.3,11.7,23.8,0.491,0.8,3.4,0.22,10.9,20.3,0.537,0.507,7.6,11.2,0.679,2.2,12.0,14.2,6.8,0.7,1.3,4.5,3.6,31.7,36.9,3.4,10.4,4.0,31.8,1.1,0.144,0.47,448.0,6.5,6.2,0.6,26.8,0.9,13.6,19.4,0.552,38.5,1.4,1.7,0.178,False
2022,Kyle Anderson,PF,28,MEM,12,1.0,18.4,2.4,4.3,0.569,0.3,1.0,0.25,2.2,3.3,0.667,0.598,0.9,1.5,0.611,0.8,3.5,4.3,1.8,0.9,0.6,0.8,1.8,6.0,13.6,3.1,2.8,3.5,21.2,0.4,0.235,0.353,221.0,-0.7,4.5,0.3,15.0,2.3,14.5,12.4,0.611,12.8,0.3,0.7,0.147,False
2022,Jose Alvarado,PG,23,NOP,6,0.0,19.5,2.7,5.5,0.485,1.0,2.7,0.375,1.7,2.8,0.588,0.576,1.7,2.2,0.769,0.3,1.0,1.3,1.5,1.2,0.2,1.2,3.0,8.0,11.4,0.7,-0.1,1.7,6.5,0.0,0.485,0.394,117.0,-1.8,1.9,0.2,13.3,3.1,15.3,4.0,0.62,16.8,0.1,0.2,0.09,False
2022,Grayson Allen,SG,26,MIL,12,5.0,25.4,3.1,6.8,0.451,1.6,4.0,0.396,1.5,2.8,0.529,0.567,0.6,0.9,0.636,0.4,2.5,2.9,1.3,0.7,0.3,0.8,1.8,8.3,7.2,1.3,0.2,1.2,9.7,0.5,0.585,0.134,305.0,-1.0,1.7,0.2,10.3,1.3,9.4,5.9,0.576,13.6,0.2,0.7,0.115,False
2022,Nickeil Alexander-Walker,SG,23,UTA,1,0.0,5.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,60.8,0.0,50.1,22.3,23.1,0.0,0.0,0.5,5.0,27.8,0.0,0.1,66.5,10.6,0.0,11.6,1.025,22.9,0.1,0.1,0.81,False
2022,Bam Adebayo,C,24,MIA,18,18.0,34.1,5.8,9.7,0.594,0.0,0.1,0.0,5.8,9.7,0.598,0.594,3.2,4.2,0.763,2.1,5.9,8.0,2.7,1.0,0.7,2.1,3.1,14.8,12.6,2.3,2.9,2.0,21.3,1.0,0.006,0.434,614.0,0.9,6.9,1.2,17.9,1.5,15.4,13.8,0.638,17.9,0.8,2.2,0.169,False
2022,Steven Adams,C,28,MEM,7,5.0,16.3,1.3,3.0,0.429,0.0,0.0,,1.3,3.0,0.429,0.429,0.9,1.6,0.545,2.1,4.3,6.4,2.1,0.1,0.1,0.6,1.7,3.4,17.6,0.9,-1.1,0.5,29.4,0.2,0.0,0.524,114.0,-1.6,13.1,0.2,12.8,0.4,13.4,20.8,0.464,10.7,0.0,0.3,0.128,False
2022,Precious Achiuwa,C,22,TOR,6,1.0,27.8,4.2,8.7,0.481,0.8,2.7,0.313,3.3,6.0,0.556,0.529,1.0,1.7,0.6,1.3,3.5,4.8,1.0,0.2,0.8,1.5,2.3,10.2,5.7,3.3,-3.3,-1.0,17.1,0.0,0.308,0.192,167.0,-2.4,5.4,0.0,10.9,0.3,13.8,10.7,0.541,18.2,-0.1,0.0,-0.014,False
2022,Isaac Bonga,SF,22,TOR,1,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.3,4.4,45.4,0.0,,,3.0,-0.2,0.0,0.0,30.3,0.0,0.0,20.5,1.136,13.6,0.0,0.0,0.551,False
2022,Devin Booker,SG,25,PHO,10,10.0,36.6,7.9,17.5,0.451,2.8,6.5,0.431,5.1,11.0,0.464,0.531,4.7,5.3,0.887,1.0,3.8,4.8,4.4,0.5,0.4,3.2,2.5,23.3,18.7,1.1,2.0,-1.3,12.0,0.0,0.371,0.303,366.0,3.3,3.3,0.5,18.0,0.7,13.9,7.8,0.587,28.9,0.4,0.6,0.072,False
2022,Chris Boucher,PF,29,TOR,6,0.0,21.7,4.3,7.0,0.619,1.0,2.5,0.4,3.3,4.5,0.741,0.69,1.5,1.7,0.9,2.0,3.8,5.8,0.2,0.2,1.2,0.3,2.2,11.2,1.3,5.9,5.2,0.4,24.1,0.0,0.357,0.238,130.0,4.8,10.4,0.5,24.5,0.4,4.1,16.6,0.722,17.3,0.2,0.6,0.209,False
2022,Tony Bradley,C,24,CHI,2,0.0,4.0,2.5,2.5,1.0,0.0,0.0,,2.5,2.5,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,5.0,93.8,0.0,36.1,10.6,54.5,0.0,0.0,0.0,8.0,25.5,0.0,0.1,58.6,0.0,0.0,25.1,1.0,27.4,0.1,0.1,0.513,False
2022,Pat Connaughton,SF,29,MIL,12,0.0,26.5,3.5,7.3,0.477,2.1,5.3,0.391,1.4,2.0,0.708,0.619,0.4,0.4,1.0,0.3,4.0,4.3,0.9,0.4,0.3,0.6,1.2,9.5,5.2,1.3,2.2,1.2,14.9,0.6,0.727,0.057,318.0,1.0,1.0,0.4,12.2,0.8,7.2,8.2,0.632,13.2,0.3,1.0,0.144,False
2022,Mike Conley,PG,34,UTA,6,6.0,29.0,3.2,9.5,0.333,0.8,4.2,0.2,2.3,5.3,0.438,0.377,2.0,2.5,0.8,0.3,2.8,3.2,4.8,0.8,0.3,2.2,3.2,9.2,26.9,1.4,-3.9,-0.6,11.3,0.1,0.439,0.263,174.0,-3.3,1.3,-0.2,8.2,1.5,17.0,6.4,0.432,20.6,-0.1,-0.1,-0.037,False
2022,Nic Claxton,C,22,BRK,4,0.0,24.5,4.8,6.0,0.792,0.0,0.0,,4.8,6.0,0.792,0.792,1.0,5.5,0.182,1.8,4.5,6.3,1.5,1.3,2.3,0.5,1.5,10.5,9.8,8.9,6.6,2.3,24.2,0.1,0.0,0.917,98.0,4.4,9.3,0.2,24.1,2.6,5.6,16.7,0.624,16.7,0.2,0.3,0.143,False
2022,Jordan Clarkson,SG,29,UTA,6,0.0,28.3,6.7,12.2,0.548,1.5,4.0,0.375,5.2,8.2,0.633,0.61,2.7,3.0,0.889,0.8,2.3,3.2,1.3,0.5,0.2,1.7,2.8,17.5,9.5,0.7,4.3,0.7,9.5,0.1,0.329,0.247,170.0,3.6,3.4,0.4,19.8,0.9,11.0,6.5,0.649,25.0,0.3,0.5,0.133,False
2022,Brandon Clarke,PF,25,MEM,12,0.0,24.7,4.7,7.6,0.615,0.0,0.1,0.0,4.7,7.5,0.622,0.615,3.0,4.5,0.667,3.1,3.8,6.9,2.0,0.8,0.8,1.0,1.9,12.3,12.7,3.3,4.8,1.4,17.3,0.4,0.011,0.593,296.0,3.5,12.5,1.0,22.4,1.4,9.5,14.8,0.645,17.5,0.5,1.4,0.226,False
2022,Marquese Chriss,PF,24,DAL,8,0.0,3.8,0.5,1.0,0.5,0.1,0.3,0.5,0.4,0.8,0.5,0.563,0.6,0.8,0.833,0.5,0.6,1.1,0.0,0.0,0.0,0.1,0.4,1.8,0.0,0.0,-1.1,-2.4,19.9,0.0,0.25,0.75,30.0,1.3,15.5,0.1,19.0,0.0,8.6,17.7,0.658,18.4,0.0,0.1,0.198,False
2022,Alex Caruso,SG,27,CHI,4,4.0,28.3,2.3,5.8,0.391,1.8,4.5,0.389,0.5,1.3,0.4,0.543,0.0,0.0,,0.5,2.3,2.8,4.3,1.3,1.0,0.3,2.8,6.3,22.2,3.5,3.3,3.9,8.7,0.2,0.783,0.0,113.0,-0.6,1.6,0.1,12.4,2.1,4.2,4.9,0.543,9.3,0.2,0.3,0.128,False
2022,Jevon Carter,PG,26,MIL,11,0.0,11.5,0.8,1.7,0.474,0.3,0.6,0.429,0.5,1.1,0.5,0.553,0.2,0.2,1.0,0.3,1.2,1.5,0.9,0.7,0.0,0.5,1.1,2.1,10.9,0.0,-1.2,3.0,10.2,0.3,0.368,0.105,126.0,-4.2,2.5,0.0,8.6,3.1,23.2,6.5,0.578,8.9,0.0,0.3,0.109,False
2022,Clint Capela,C,27,ATL,2,2.0,20.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,5.5,7.5,0.0,0.5,0.5,0.5,1.0,2.0,0.0,2.5,-3.1,-1.0,33.8,0.0,0.0,0.0,40.0,-2.2,11.9,0.0,7.8,1.3,14.3,22.7,0.333,8.1,0.0,0.0,0.021,False
2022,Vlatko Čančar,PF,24,DEN,2,0.0,4.5,1.0,1.5,0.667,0.5,1.0,0.5,0.5,0.5,1.0,0.833,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,2.5,18.6,0.0,0.6,-1.3,28.4,0.0,0.667,0.0,9.0,1.9,0.0,0.0,13.1,0.0,40.0,13.7,0.833,24.2,0.0,0.0,-0.1,False
2022,Facundo Campazzo,PG,30,DEN,4,0.0,3.3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.8,0.8,0.5,0.0,0.0,0.5,0.8,0.0,18.7,0.0,-19.4,-3.6,29.5,0.0,1.0,0.0,13.0,-15.7,0.0,-0.1,-10.5,0.0,50.0,14.3,0.0,13.4,-0.1,-0.1,-0.323,False
2022,Jimmy Butler,SF,32,MIA,17,17.0,37.0,9.8,19.3,0.506,1.4,4.0,0.338,8.4,15.3,0.55,0.541,6.5,7.8,0.841,2.4,4.9,7.4,4.6,2.1,0.6,1.5,1.5,27.4,23.5,1.9,11.8,3.5,16.3,1.1,0.207,0.402,629.0,8.3,7.4,2.7,29.9,2.8,6.1,11.7,0.604,29.1,2.2,3.8,0.291,False
2022,Jared Butler,SG,21,UTA,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.6,-5.4,23.1,0.0,0.0,0.0,5.0,-13.3,0.0,0.0,-15.2,0.0,0.0,11.6,0.0,18.7,0.0,0.0,-0.445,False
2022,Trey Burke,PG,29,DAL,10,0.0,3.7,1.1,2.2,0.5,0.4,1.0,0.4,0.7,1.2,0.583,0.591,0.6,0.6,1.0,0.0,0.3,0.3,0.4,0.1,0.0,0.1,0.3,3.2,23.6,0.0,9.0,1.8,9.7,0.0,0.455,0.273,37.0,7.3,0.0,0.2,29.6,1.4,3.9,4.8,0.649,32.8,0.1,0.2,0.246,False
2022,Reggie Bullock,SF,30,DAL,18,18.0,39.3,3.4,8.4,0.404,2.9,7.3,0.397,0.5,1.1,0.45,0.576,0.9,1.0,0.889,0.4,4.1,4.6,1.7,1.2,0.1,0.4,2.7,10.6,6.3,0.1,0.4,0.9,12.5,0.4,0.868,0.119,707.0,-0.5,1.3,0.8,10.1,1.6,4.8,6.8,0.598,11.2,0.4,1.2,0.081,False
2022,Jalen Brunson,SG,25,DAL,18,18.0,34.9,8.1,17.3,0.466,1.4,4.2,0.347,6.6,13.1,0.504,0.508,4.0,5.0,0.8,0.8,3.8,4.6,3.7,0.8,0.1,1.1,2.1,21.6,20.0,0.1,1.5,-0.5,12.9,0.3,0.241,0.289,629.0,2.0,2.8,1.3,20.1,1.2,5.1,7.8,0.553,27.8,0.6,1.6,0.123,False
2022,Troy Brown Jr.,SF,22,CHI,3,0.0,12.3,1.7,5.7,0.294,0.7,3.7,0.182,1.0,2.0,0.5,0.353,0.0,0.0,,0.3,2.3,2.7,1.0,0.7,0.0,1.0,0.7,4.0,13.0,0.0,-7.0,-0.8,20.6,0.1,0.647,0.0,37.0,-6.2,2.5,-0.2,3.6,2.6,15.0,10.8,0.353,23.7,0.0,-0.1,-0.157,False
2022,Sterling Brown,SG,26,DAL,9,0.0,2.9,0.3,1.1,0.3,0.0,0.4,0.0,0.3,0.7,0.5,0.3,0.6,0.8,0.714,0.1,0.8,0.9,0.3,0.4,0.2,0.3,0.0,1.2,18.0,7.0,7.0,7.9,32.2,0.1,0.4,0.7,26.0,-0.9,4.5,-0.1,20.3,8.0,18.7,18.1,0.42,29.3,0.1,0.0,0.001,False
2022,Jaylen Brown,SF,25,BOS,24,24.0,38.3,8.2,17.5,0.47,2.5,6.7,0.373,5.7,10.8,0.531,0.542,4.2,5.5,0.763,1.4,5.5,6.9,3.5,1.1,0.4,3.1,3.0,23.1,16.8,1.0,2.6,0.8,15.7,1.3,0.384,0.313,920.0,1.8,4.2,0.9,17.2,1.5,13.4,10.2,0.581,26.9,1.1,2.2,0.115,False
2022,Bruce Brown,SF,25,BRK,4,4.0,34.8,5.3,9.3,0.568,1.5,3.5,0.429,3.8,5.8,0.652,0.649,2.0,2.5,0.8,1.5,3.3,4.8,2.8,1.3,0.8,2.3,4.0,14.0,11.9,2.1,2.4,0.3,12.3,0.0,0.378,0.27,139.0,2.1,5.6,0.3,15.4,1.8,17.9,8.9,0.676,16.6,0.2,0.2,0.078,False
2022,Dillon Brooks,SF,26,MEM,11,11.0,30.5,5.5,15.6,0.349,2.3,6.5,0.347,3.2,9.1,0.35,0.422,1.5,2.3,0.64,0.7,2.0,2.7,2.7,1.0,0.3,2.0,3.3,14.6,13.8,0.9,-4.6,-1.3,7.3,0.3,0.419,0.145,335.0,-3.3,2.4,-0.6,6.9,1.5,10.7,4.7,0.44,25.1,-0.2,-0.3,-0.036,False
2022,Armoni Brooks,PG,23,TOR,4,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.3,-9.5,34.1,0.0,1.0,0.0,8.0,-20.8,0.0,-0.1,-18.9,0.0,0.0,15.4,0.0,23.2,-0.1,-0.1,-0.577,False
2022,Mikal Bridges,SF,25,PHO,13,13.0,38.5,5.1,10.6,0.478,1.0,2.5,0.394,4.1,8.1,0.505,0.525,2.2,2.3,0.933,0.9,3.8,4.7,2.8,1.1,1.0,0.8,2.4,13.3,10.2,2.5,1.4,1.0,11.3,0.2,0.239,0.217,500.0,0.4,2.9,0.8,13.8,1.4,6.8,7.3,0.572,14.9,0.4,0.9,0.091,False
2022,Cameron Johnson,PF,25,PHO,13,3.0,24.6,3.5,7.6,0.465,1.7,4.5,0.373,1.8,3.1,0.6,0.576,2.0,2.5,0.813,0.7,2.8,3.5,1.5,0.4,0.1,0.9,2.4,10.8,8.8,0.3,0.4,-0.5,13.3,0.0,0.596,0.323,320.0,0.9,3.4,0.6,13.8,0.8,9.6,8.5,0.619,18.0,0.2,0.6,0.094,False
2022,John Collins,PF,24,ATL,5,4.0,24.4,3.8,7.8,0.487,0.8,2.2,0.364,3.0,5.6,0.536,0.538,1.0,2.0,0.5,0.4,4.2,4.6,1.2,0.4,0.2,1.0,2.4,9.4,8.8,0.8,-0.9,0.0,21.2,0.1,0.282,0.256,122.0,-0.8,1.9,0.0,10.7,0.8,10.3,11.4,0.541,18.3,0.0,0.1,0.034,False
2022,Nikola Jokić,C,26,DEN,5,5.0,34.2,12.2,21.2,0.575,1.0,3.6,0.278,11.2,17.6,0.636,0.599,5.6,6.6,0.848,3.4,9.8,13.2,5.8,1.6,1.0,4.8,4.0,31.0,36.5,3.1,10.7,2.5,36.6,0.1,0.17,0.311,171.0,8.1,11.9,0.6,33.1,2.3,16.6,23.9,0.643,36.8,0.6,0.7,0.202,False
2022,Landry Shamet,SG,24,PHO,12,0.0,16.0,1.6,4.0,0.396,0.8,2.2,0.346,0.8,1.8,0.455,0.49,0.4,0.6,0.714,0.3,1.4,1.7,1.3,0.5,0.0,0.6,0.8,4.3,10.3,0.0,-1.5,0.1,10.2,0.0,0.542,0.146,192.0,-1.6,1.9,0.0,8.4,1.6,12.1,6.2,0.509,13.9,0.0,0.0,0.011,False
2022,Klay Thompson,SG,31,GSW,22,22.0,36.0,7.2,16.7,0.429,3.5,9.1,0.385,3.7,7.6,0.482,0.534,1.2,1.4,0.867,0.3,3.6,3.9,2.3,1.1,0.7,1.3,2.1,19.0,9.5,1.9,0.7,-0.4,10.9,0.7,0.543,0.082,792.0,1.1,1.0,0.6,14.1,1.5,6.8,6.1,0.55,22.7,0.6,1.3,0.079,True
2022,Cam Thomas,SG,20,BRK,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-5.4,-3.4,,0.0,,,0.0,-2.0,,0.0,,,,,,,0.0,0.0,,False
2022,Daniel Theis,C,29,BOS,16,5.0,12.5,1.9,3.2,0.588,0.2,0.9,0.214,1.7,2.3,0.73,0.618,0.4,0.5,0.75,0.8,2.4,3.3,0.7,0.3,0.5,0.7,1.6,4.3,8.9,3.7,0.4,1.8,21.2,0.3,0.275,0.157,200.0,-1.3,7.6,0.2,14.2,1.0,16.8,14.6,0.633,14.7,0.1,0.6,0.134,False
2022,Garrett Temple,SG,35,NOP,1,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,2.5,63.2,0.0,,,2.0,-4.7,0.0,0.0,6.2,0.0,,29.5,,0.0,0.0,0.0,0.024,False
2022,Jayson Tatum,SF,23,BOS,24,24.0,41.0,8.4,19.7,0.426,3.2,8.2,0.393,5.2,11.5,0.449,0.507,5.7,7.1,0.8,1.0,5.7,6.7,6.2,1.2,0.9,4.2,3.0,25.6,26.9,2.0,4.5,1.4,15.2,1.5,0.415,0.36,983.0,3.1,2.8,0.8,17.6,1.5,15.5,9.2,0.562,29.6,1.6,2.2,0.11,False
2022,Max Strus,SF,25,MIA,18,18.0,29.1,3.8,10.1,0.374,2.6,7.9,0.331,1.2,2.2,0.525,0.503,0.7,1.0,0.722,0.8,3.2,4.1,2.1,0.8,0.4,1.1,3.1,10.9,11.0,1.7,0.5,0.7,13.5,0.7,0.78,0.099,523.0,-0.2,3.3,0.1,10.4,1.4,9.5,8.2,0.516,17.9,0.3,0.8,0.076,False
2022,Nik Stauskas,SG,28,BOS,13,0.0,1.8,0.2,0.9,0.25,0.2,0.8,0.3,0.0,0.2,0.0,0.375,0.3,0.3,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.0,26.1,0.0,2.6,0.3,18.1,0.0,0.833,0.333,24.0,2.3,0.0,0.0,15.5,0.0,0.0,9.4,0.472,25.8,0.0,0.1,0.139,False
2022,Jaden Springer,SG,19,PHI,5,0.0,2.6,0.6,1.2,0.5,0.0,0.2,0.0,0.6,1.0,0.6,0.5,0.0,0.0,,0.0,0.8,0.8,0.4,0.0,0.0,0.0,0.2,1.2,29.5,0.0,0.4,1.5,36.0,0.0,0.167,0.0,13.0,-1.1,0.0,0.0,17.4,0.0,0.0,18.9,0.5,21.7,0.0,0.0,0.126,False
2022,Marcus Smart,PG,27,BOS,21,21.0,36.2,5.4,13.3,0.405,2.3,6.5,0.35,3.1,6.8,0.458,0.491,2.4,3.0,0.806,1.0,3.6,4.5,5.9,1.2,0.2,2.5,3.4,15.4,26.3,0.6,0.3,1.1,10.7,1.0,0.491,0.222,760.0,-0.8,3.1,0.5,13.1,1.7,14.5,7.0,0.529,21.2,0.4,1.5,0.094,False
