player,season,fg3_per_g,fg3a_per_g,fg3_pct,champion
Ben Hansbrough,2013,0.0,0.5,0.0,False
Richard Hamilton,2013,0.8,1.8,0.429,False
Jordan Hamilton,2013,0.0,0.0,0.0,False
Blake Griffin,2013,0.0,0.0,0.0,False
Willie Green,2013,0.0,0.3,0.0,False
Jeff Green,2013,1.7,3.7,0.455,False
Gerald Green,2013,1.2,3.7,0.333,False
Ed Davis,2013,0.0,0.0,0.0,False
Chris Andersen,2013,0.0,0.0,0.0,True
Samuel Dalembert,2013,0.0,0.0,0.0,False
Stephen Curry,2013,3.5,8.8,0.396,False
Steve Blake,2013,2.5,6.0,0.417,False
DeJuan Blair,2013,0.0,0.0,0.0,False
Chauncey Billups,2013,1.0,2.8,0.353,False
Andris Biedriņš,2013,0.0,0.0,0.0,False
Patrick Beverley,2013,1.3,4.0,0.333,False
Marco Belinelli,2013,1.3,3.9,0.34,False
Kent Bazemore,2013,0.0,0.1,0.0,False
Aron Baynes,2013,0.0,0.0,0.0,False
Jerryd Bayless,2013,1.2,3.9,0.305,False
Shane Battier,2013,1.2,4.0,0.295,True
Brandon Bass,2013,0.0,0.0,0.0,False
Matt Barnes,2013,1.2,2.8,0.412,False
Harrison Barnes,2013,1.6,4.3,0.365,False
Jeff Ayres,2013,0.0,0.1,0.0,False
Gustavo Ayón,2013,0.0,0.0,0.0,False
D.J. Augustin,2013,1.0,2.5,0.396,False
Ömer Aşık,2013,0.0,0.0,0.0,False
Darrell Arthur,2013,0.0,0.1,0.0,False
Joel Anthony,2013,0.0,0.0,0.0,True
Carmelo Anthony,2013,1.4,4.8,0.298,False
James Anderson,2013,0.0,1.5,0.0,False
Tony Allen,2013,0.1,0.5,0.25,False
Ersan İlyasova,2013,1.0,2.5,0.4,False
Andray Blatche,2013,0.0,0.0,0.0,False
Eric Bledsoe,2013,0.2,1.5,0.111,False
Keith Bogans,2013,0.0,0.5,0.0,False
Mario Chalmers,2013,1.0,3.0,0.353,True
Jordan Crawford,2013,0.6,2.4,0.25,False
Jamal Crawford,2013,1.0,3.7,0.273,False
Chris Copeland,2013,1.2,2.6,0.478,False
Daequan Cook,2013,0.2,1.3,0.125,False
Mike Conley,2013,1.2,4.3,0.281,False
Nick Collison,2013,0.0,0.0,0.0,False
Norris Cole,2013,0.8,1.5,0.531,True
Earl Clark,2013,0.0,1.0,0.0,False
Wilson Chandler,2013,1.5,4.8,0.31,False
Tyson Chandler,2013,0.0,0.0,0.0,False
Marcus Camby,2013,0.0,0.0,0.0,False
Andrew Bogut,2013,0.0,0.0,0.0,False
Jimmy Butler,2013,1.3,3.1,0.405,False
Caron Butler,2013,0.7,2.7,0.25,False
MarShon Brooks,2013,0.0,0.1,0.0,False
Aaron Brooks,2013,0.2,1.5,0.111,False
Ronnie Brewer,2013,0.0,0.0,0.0,False
Corey Brewer,2013,1.5,6.0,0.25,False
Avery Bradley,2013,0.3,1.3,0.25,False
Chris Bosh,2013,0.7,1.6,0.405,True
Carlos Boozer,2013,0.0,0.1,0.0,False
Matt Bonner,2013,0.8,1.6,0.469,False
Andre Iguodala,2013,2.3,4.8,0.483,False
Dahntay Jones,2013,0.0,0.0,0.0,False
Jarrett Jack,2013,0.6,2.0,0.292,False
Kendrick Perkins,2013,0.0,0.1,0.0,False
Lance Stephenson,2013,0.9,3.4,0.281,False
Jerry Stackhouse,2013,0.0,1.8,0.0,False
Tiago Splitter,2013,0.0,0.1,0.0,False
Josh Smith,2013,0.8,3.3,0.25,False
J.R. Smith,2013,1.6,6.0,0.273,False
Ish Smith,2013,0.0,0.0,0.0,False
Greg Smith,2013,0.0,0.0,0.0,False
Iman Shumpert,2013,1.5,3.5,0.429,False
Thabo Sefolosha,2013,1.1,3.5,0.316,False
Mike Scott,2013,0.0,0.3,0.0,False
Larry Sanders,2013,0.0,0.0,0.0,False
Robert Sacre,2013,0.0,0.0,0.0,False
Nate Robinson,2013,1.8,5.4,0.338,False
Quentin Richardson,2013,0.4,1.0,0.4,False
J.J. Redick,2013,1.0,3.0,0.333,False
Zach Randolph,2013,0.0,0.1,0.0,False
Shavlik Randolph,2013,0.0,0.0,0.0,False
Anthony Randolph,2013,0.0,0.0,0.0,False
Vladimir Radmanović,2013,3.0,3.0,1.0,False
Tayshaun Prince,2013,0.3,1.3,0.263,False
Pablo Prigioni,2013,1.2,2.7,0.433,False
Quincy Pondexter,2013,1.6,3.5,0.453,False
Paul Pierce,2013,1.8,6.8,0.268,False
DeShawn Stevenson,2013,0.8,1.3,0.6,False
Julyan Stone,2013,0.0,0.0,0.0,False
Amar'e Stoudemire,2013,0.3,0.3,1.0,False
Gerald Wallace,2013,1.6,4.1,0.379,False
Reggie Jackson,2013,1.2,3.9,0.302,False
Tony Wroten,2013,0.0,0.3,0.0,False
Metta World Peace,2013,0.7,4.7,0.143,False
Terrence Williams,2013,0.0,0.6,0.0,False
Deron Williams,2013,2.4,6.1,0.395,False
Chris Wilcox,2013,0.0,0.0,0.0,False
James White,2013,0.0,0.5,0.0,False
Russell Westbrook,2013,1.0,4.5,0.222,False
David West,2013,0.0,0.2,0.0,False
C.J. Watson,2013,0.6,2.1,0.267,False
Dwyane Wade,2013,0.0,0.2,0.25,True
Tyshawn Taylor,2013,0.0,0.0,0.0,False
Ekpe Udoh,2013,0.0,0.0,0.0,False
Ronny Turiaf,2013,0.0,0.0,0.0,False
Anthony Tolliver,2013,1.2,1.8,0.636,False
Klay Thompson,2013,2.1,4.9,0.424,False
Malcolm Thomas,2013,0.0,0.0,0.0,False
Hasheem Thabeet,2013,0.0,0.0,0.0,False
Jason Terry,2013,2.5,5.7,0.441,False
Mirza Teletović,2013,0.0,0.0,0.0,False
Marquis Teague,2013,0.0,0.6,0.0,False
Jeff Teague,2013,0.5,1.7,0.3,False
Johan Petro,2013,0.0,0.0,0.0,False
Sam Young,2013,0.1,0.7,0.2,False
Chris Paul,2013,1.0,3.2,0.316,False
Perry Jones,2013,0.0,0.0,0.0,False
Kawhi Leonard,2013,1.1,2.8,0.39,False
David Lee,2013,0.0,0.0,0.0,False
Courtney Lee,2013,0.0,0.5,0.0,False
Ty Lawson,2013,0.7,3.5,0.19,False
Carl Landry,2013,0.0,0.0,0.0,False
Kosta Koufos,2013,0.2,0.2,1.0,False
Kyle Korver,2013,2.0,5.7,0.353,False
Jason Kidd,2013,0.3,1.4,0.176,False
Cory Joseph,2013,0.1,0.6,0.182,False
Terrence Jones,2013,0.0,1.0,0.0,False
James Jones,2013,0.3,0.4,0.75,True
Rashard Lewis,2013,0.0,0.4,0.0,True
Dwayne Jones,2013,0.0,0.0,0.0,False
Orlando Johnson,2013,0.1,0.3,0.333,False
Joe Johnson,2013,1.4,5.6,0.256,False
Ivan Johnson,2013,0.0,0.0,0.0,False
Brandon Jennings,2013,1.5,7.0,0.214,False
John Jenkins,2013,0.0,0.3,0.0,False
Richard Jefferson,2013,0.3,0.4,0.667,False
Antawn Jamison,2013,1.3,3.0,0.417,False
LeBron James,2013,1.6,4.2,0.375,True
Chandler Parsons,2013,2.7,6.7,0.4,False
Jon Leuer,2013,0.0,0.0,0.0,False
DeAndre Jordan,2013,0.0,0.0,0.0,False
DeAndre Liggins,2013,0.1,0.6,0.2,False
Andre Miller,2013,0.8,1.8,0.455,False
Lamar Odom,2013,0.8,2.3,0.357,False
Jeremy Lin,2013,0.5,3.0,0.167,False
Steve Novak,2013,0.4,1.0,0.444,False
Joakim Noah,2013,0.0,0.0,0.0,False
Gary Neal,2013,1.1,3.1,0.348,False
Steve Nash,2013,0.0,1.5,0.0,False
Donatas Motiejūnas,2013,0.0,0.0,0.0,False
Nazr Mohammed,2013,0.0,0.0,0.0,False
Patty Mills,2013,0.2,0.8,0.286,False
Mike Miller,2013,0.9,2.1,0.444,True
Darius Morris,2013,0.8,2.3,0.333,False
Jodie Meeks,2013,0.0,2.0,0.0,False
Kenyon Martin,2013,0.0,0.0,0.0,False
Brook Lopez,2013,0.1,0.1,1.0,False
Tony Parker,2013,0.5,1.5,0.355,False
Shelvin Mack,2013,0.5,1.3,0.4,False
Ian Mahinmi,2013,0.0,0.0,0.0,False
Scott Machado,2013,0.0,0.0,0.0,False
Kevin Martin,2013,1.5,4.2,0.37,False
Luc Mbah a Moute,2013,0.0,1.0,0.0,False
JaVale McGee,2013,0.0,0.0,0.0,False
Tracy McGrady,2013,0.0,0.5,0.0,False
Kenneth Faried,2012,0.0,0.0,0.0,False
Rudy Gay,2012,0.6,2.7,0.211,False
Pau Gasol,2012,0.2,0.4,0.4,False
Marc Gasol,2012,0.0,0.1,0.0,False
Kevin Garnett,2012,0.1,0.2,0.25,False
Danilo Gallinari,2012,0.6,3.3,0.174,False
Enes Freedom,2012,0.0,0.0,0.0,False
Randy Foye,2012,1.3,2.9,0.438,False
Derek Fisher,2012,0.9,2.4,0.375,False
Landry Fields,2012,0.2,1.0,0.2,False
Derrick Favors,2012,0.0,0.0,0.0,False
Boris Diaw,2012,0.6,1.3,0.5,False
Christian Eyenga,2012,0.0,0.0,0.0,False
Reggie Evans,2012,0.0,0.0,0.0,False
Jeremy Evans,2012,0.0,0.0,0.0,False
Devin Ebanks,2012,0.0,0.3,0.0,False
Kevin Durant,2012,2.1,5.5,0.373,False
Tim Duncan,2012,0.0,0.1,0.0,False
Chris Duhon,2012,0.2,0.6,0.333,False
Toney Douglas,2012,0.0,0.0,0.0,False
Keyon Dooling,2012,0.6,1.4,0.393,False
Luol Deng,2012,1.3,3.7,0.364,False
Taj Gibson,2012,0.0,0.0,0.0,False
Paul George,2012,1.0,3.7,0.268,False
George Hill,2012,1.4,3.6,0.375,False
Manu Ginóbili,2012,1.6,4.9,0.338,False
Al Harrington,2012,1.4,5.0,0.286,False
Jordan Hill,2012,0.0,0.0,0.0,False
Baron Davis,2012,1.0,3.5,0.286,False
Roy Hibbert,2012,0.1,0.1,1.0,False
Brendan Haywood,2012,0.0,0.0,0.0,False
Lazar Hayward,2012,0.0,0.0,0.0,False
Gordon Hayward,2012,0.3,3.0,0.083,False
Spencer Hawes,2012,0.2,0.4,0.4,False
Udonis Haslem,2012,0.0,0.0,0.0,True
Terrel Harris,2012,0.0,0.3,0.0,True
Devin Harris,2012,1.0,3.8,0.267,False
Josh Harrellson,2012,0.0,0.3,0.0,False
Andrew Goudelock,2012,0.3,0.3,1.0,False
Justin Harper,2012,0.0,0.0,0.0,False
James Harden,2012,1.6,3.9,0.41,False
Tyler Hansbrough,2012,0.0,0.0,0.0,False
Richard Hamilton,2012,0.3,1.0,0.333,False
Jordan Hamilton,2012,0.0,0.0,0.0,False
Hamed Haddadi,2012,0.0,0.0,0.0,False
Blake Griffin,2012,0.0,0.1,0.0,False
Willie Green,2012,0.2,0.8,0.25,False
Danny Green,2012,1.4,4.1,0.345,False
Danny Granger,2012,2.4,6.6,0.356,False
Glen Davis,2012,0.0,0.0,0.0,False
Chris Bosh,2012,0.5,0.9,0.538,True
Marquis Daniels,2012,0.0,0.1,0.0,False
Gilbert Arenas,2012,0.0,0.7,0.0,False
DeJuan Blair,2012,0.0,0.0,0.0,False
Mike Bibby,2012,1.4,3.4,0.412,False
Rodrigue Beaubois,2012,0.0,0.5,0.0,False
Shane Battier,2012,1.8,4.8,0.382,True
Brandon Bass,2012,0.0,0.0,0.0,False
Matt Barnes,2012,0.5,2.8,0.161,False
Leandro Barbosa,2012,0.3,1.8,0.15,False
Kelenna Azubuike,2012,1.0,1.0,1.0,False
Jeff Ayres,2012,0.0,0.0,0.0,False
Ömer Aşık,2012,0.0,0.0,0.0,False
Joel Anthony,2012,0.0,0.0,0.0,True
Eric Bledsoe,2012,0.3,0.6,0.429,False
Carmelo Anthony,2012,0.8,3.6,0.222,False
Ryan Anderson,2012,2.4,6.0,0.4,False
Lou Amundson,2012,0.0,0.0,0.0,False
Tony Allen,2012,0.0,0.7,0.0,False
Ray Allen,2012,1.6,5.1,0.304,False
Lavoy Allen,2012,0.0,0.0,0.0,False
Cole Aldrich,2012,0.0,0.0,0.0,False
Blake Ahearn,2012,0.3,0.3,1.0,False
Arron Afflalo,2012,0.6,2.9,0.2,False
Jrue Holiday,2012,1.5,3.8,0.408,False
Steve Blake,2012,1.5,3.6,0.419,False
Matt Bonner,2012,0.6,1.8,0.348,False
Erick Dampier,2012,0.0,0.0,0.0,False
Vince Carter,2012,0.8,2.5,0.3,False
Dante Cunningham,2012,0.0,0.0,0.0,False
Daequan Cook,2012,0.5,1.5,0.333,False
Mike Conley,2012,1.6,3.1,0.5,False
Nick Collison,2012,0.0,0.0,0.0,False
Darren Collison,2012,0.4,1.0,0.364,False
Jason Collins,2012,0.0,0.0,0.0,False
Norris Cole,2012,0.2,0.6,0.25,True
Earl Clark,2012,0.0,0.0,0.0,False
Tyson Chandler,2012,0.0,0.0,0.0,False
Mario Chalmers,2012,1.4,4.0,0.359,True
DeMarre Carroll,2012,0.3,1.3,0.2,False
Carlos Boozer,2012,0.0,0.0,0.0,False
Brian Cardinal,2012,0.5,0.5,1.0,False
Andrew Bynum,2012,0.0,0.0,0.0,False
Jimmy Butler,2012,0.0,0.0,0.0,False
Caron Butler,2012,0.8,3.1,0.258,False
Alec Burks,2012,0.0,0.5,0.0,False
Kobe Bryant,2012,1.4,5.0,0.283,False
Ronnie Brewer,2012,0.0,0.0,0.0,False
Corey Brewer,2012,0.9,2.9,0.3,False
Elton Brand,2012,0.0,0.0,0.0,False
Avery Bradley,2012,0.5,2.2,0.227,False
Kirk Hinrich,2012,1.0,2.7,0.375,False
James Anderson,2012,0.3,0.5,0.5,False
Ryan Hollins,2012,0.0,0.0,0.0,False
Thabo Sefolosha,2012,0.8,2.5,0.327,False
Tiago Splitter,2012,0.0,0.0,0.0,False
Marreese Speights,2012,0.0,0.0,0.0,False
Josh Smith,2012,0.0,0.8,0.0,False
J.R. Smith,2012,1.0,5.6,0.179,False
Ish Smith,2012,0.0,0.0,0.0,False
Bobby Simmons,2012,0.3,1.0,0.25,False
Xavier Silas,2012,0.0,0.0,0.0,False
Iman Shumpert,2012,0.0,1.0,0.0,False
Ramon Sessions,2012,0.3,2.1,0.16,False
Josh Selby,2012,0.0,0.0,0.0,False
Derrick Rose,2012,3.0,6.0,0.5,False
Kendrick Perkins,2012,0.0,0.0,0.0,False
Rajon Rondo,2012,0.4,1.6,0.267,False
Quentin Richardson,2012,0.4,1.4,0.286,False
Jason Richardson,2012,2.0,5.4,0.37,False
J.J. Redick,2012,0.8,3.8,0.211,False
Zach Randolph,2012,0.0,0.6,0.0,False
Vladimir Radmanović,2012,0.0,1.5,0.0,False
A.J. Price,2012,0.0,0.0,0.0,False
Quincy Pondexter,2012,0.3,0.6,0.5,False
Dexter Pittman,2012,0.0,0.0,0.0,True
Mickaël Piétrus,2012,0.6,2.7,0.222,False
Lance Stephenson,2012,0.3,0.5,0.5,False
Greg Stiemsma,2012,0.0,0.0,0.0,False
Julyan Stone,2012,0.0,0.0,0.0,False
Amar'e Stoudemire,2012,0.0,0.0,0.0,False
Thaddeus Young,2012,0.0,0.0,0.0,False
Nick Young,2012,1.5,3.0,0.515,False
Brandan Wright,2012,0.0,0.0,0.0,False
Metta World Peace,2012,2.3,6.0,0.389,False
Sean Williams,2012,0.0,0.0,0.0,False
Mo Williams,2012,1.1,3.0,0.364,False
Marvin Williams,2012,1.3,2.7,0.5,False
Lou Williams,2012,0.6,3.7,0.167,False
Russell Westbrook,2012,0.9,3.3,0.277,False
Delonte West,2012,0.8,1.5,0.5,False
David West,2012,0.0,0.0,0.0,False
C.J. Watson,2012,0.7,2.7,0.25,False
Von Wafer,2012,0.0,0.0,0.0,False
Dwyane Wade,2012,0.4,1.5,0.294,True
Nikola Vučević,2012,0.0,0.0,0.0,False
Evan Turner,2012,0.0,0.5,0.0,False
Hedo Türkoğlu,2012,1.0,2.4,0.417,False
Ronny Turiaf,2012,0.0,0.0,0.0,True
Jamaal Tinsley,2012,0.3,1.0,0.25,False
Jason Terry,2012,2.5,5.0,0.5,False
Jeff Teague,2012,1.2,2.8,0.412,False
Paul Pierce,2012,1.4,4.4,0.31,False
Sam Young,2012,0.0,0.5,0.0,False
Sasha Pavlović,2012,0.1,0.5,0.2,False
Ivan Johnson,2012,0.0,0.2,0.0,False
Kawhi Leonard,2012,1.3,2.9,0.45,False
Ty Lawson,2012,1.3,4.0,0.321,False
Kosta Koufos,2012,0.0,0.0,0.0,False
Kyle Korver,2012,0.7,2.2,0.308,False
Jason Kidd,2012,2.3,6.5,0.346,False
Jerome Jordan,2012,0.0,0.0,0.0,False
DeAndre Jordan,2012,0.0,0.0,0.0,False
James Jones,2012,0.5,1.5,0.3,True
Dahntay Jones,2012,0.3,1.3,0.222,False
Joe Johnson,2012,1.5,6.0,0.25,False
Yi Jianlian,2012,0.0,1.0,0.0,False
Ian Mahinmi,2012,0.0,0.0,0.0,False
Jared Jeffries,2012,0.0,0.0,0.0,False
Al Jefferson,2012,0.0,0.3,0.0,False
LeBron James,2012,1.0,3.7,0.259,True
Stephen Jackson,2012,1.9,3.1,0.605,False
Royal Ivey,2012,0.4,1.0,0.4,False
Andre Iguodala,2012,1.5,3.8,0.388,False
Serge Ibaka,2012,0.1,0.2,0.25,False
Juwan Howard,2012,0.0,0.0,0.0,True
Josh Howard,2012,0.3,0.5,0.5,False
Chris Paul,2012,1.2,3.5,0.333,False
John Lucas III,2012,1.0,2.6,0.385,False
Al Horford,2012,0.0,0.0,0.0,False
Shawn Marion,2012,1.0,3.5,0.286,False
Darius Morris,2012,0.3,0.3,1.0,False
Kenyon Martin,2012,0.0,0.0,0.0,False
Tony Parker,2012,0.5,1.5,0.333,False
Daniel Orton,2012,0.0,0.0,0.0,False
Dirk Nowitzki,2012,0.3,1.5,0.167,False
Steve Novak,2012,0.8,1.4,0.571,False
Joakim Noah,2012,0.0,0.0,0.0,False
Jameer Nelson,2012,1.6,5.0,0.32,False
Gary Neal,2012,1.1,2.6,0.444,False
Troy Murphy,2012,0.3,0.3,1.0,False
Timofey Mozgov,2012,0.0,0.0,0.0,False
Jannero Pargo,2012,0.8,2.4,0.333,False
E'Twaun Moore,2012,0.0,0.2,0.0,False
Jodie Meeks,2012,0.2,1.0,0.231,False
Nazr Mohammed,2012,0.0,0.0,0.0,False
Tracy McGrady,2012,0.0,0.7,0.0,False
Josh McRoberts,2012,0.0,0.2,0.0,False
JaVale McGee,2012,0.0,0.0,0.0,False
Andre Miller,2012,0.6,1.0,0.571,False
Mike Miller,2012,1.3,3.3,0.413,True
Patty Mills,2012,0.4,0.6,0.6,False
Paul Millsap,2012,0.0,0.8,0.0,False
O.J. Mayo,2012,1.0,3.4,0.292,False
Taj Gibson,2011,0.0,0.1,0.0,False
Derek Fisher,2011,0.7,1.7,0.412,False
Paul George,2011,0.6,2.6,0.231,False
Pau Gasol,2011,0.1,0.2,0.5,False
Marc Gasol,2011,0.0,0.2,0.0,False
Kevin Garnett,2011,0.0,0.1,0.0,False
Danilo Gallinari,2011,1.4,3.0,0.467,False
Jeff Foster,2011,0.0,0.0,0.0,False
T.J. Ford,2011,0.5,0.5,1.0,False
Gary Forbes,2011,0.0,0.0,0.0,False
Kevin Durant,2011,2.2,6.4,0.339,False
Landry Fields,2011,0.0,1.0,0.0,False
Rudy Fernández,2011,0.5,1.7,0.3,False
Raymond Felton,2011,0.8,3.2,0.25,False
Patrick Ewing,2011,0.5,0.5,1.0,False
Mike Dunleavy,2011,0.6,2.0,0.3,False
Tim Duncan,2011,0.0,0.0,0.0,False
Chris Duhon,2011,1.0,2.0,0.5,False
Toney Douglas,2011,1.8,4.5,0.389,False
Luol Deng,2011,1.4,4.3,0.324,False
Glen Davis,2011,0.0,0.1,0.0,False
Manu Ginóbili,2011,1.8,5.6,0.321,False
Spencer Hawes,2011,0.0,0.2,0.0,False
Danny Granger,2011,1.6,4.6,0.348,False
Nenê,2011,0.0,0.0,0.0,False
Zydrunas Ilgauskas,2011,0.0,0.0,0.0,False
Andre Iguodala,2011,0.6,2.8,0.214,False
Serge Ibaka,2011,0.0,0.1,0.0,False
Juwan Howard,2011,0.0,0.0,0.0,False
Dwight Howard,2011,0.0,0.2,0.0,False
Eddie House,2011,0.4,1.4,0.3,False
Al Horford,2011,0.0,0.2,0.0,False
Jrue Holiday,2011,2.2,4.2,0.524,False
Kirk Hinrich,2011,1.3,3.2,0.421,False
George Hill,2011,0.7,2.5,0.267,False
Roy Hibbert,2011,0.0,0.0,0.0,False
Aaron Gray,2011,0.0,0.0,0.0,False
Brendan Haywood,2011,0.0,0.0,0.0,True
Daequan Cook,2011,0.9,2.7,0.348,False
Udonis Haslem,2011,0.0,0.0,0.0,False
Al Harrington,2011,1.0,2.0,0.5,False
James Harden,2011,1.4,4.5,0.303,False
Tyler Hansbrough,2011,0.0,0.0,0.0,False
Hamed Haddadi,2011,0.0,0.1,0.0,False
Willie Green,2011,0.3,1.5,0.222,False
Jeff Green,2011,0.8,1.8,0.438,False
Danny Green,2011,0.3,1.0,0.25,False
Jamal Crawford,2011,1.8,5.0,0.35,False
Andrew Bynum,2011,0.0,0.0,0.0,False
Mike Conley,2011,0.8,2.8,0.297,False
Nick Collison,2011,0.0,0.0,0.0,False
Shane Battier,2011,0.6,2.2,0.276,False
Tony Battie,2011,0.0,0.0,0.0,False
Brandon Bass,2011,0.0,0.0,0.0,False
Earl Barron,2011,0.0,0.0,0.0,False
Matt Barnes,2011,0.2,1.2,0.167,False
J.J. Barea,2011,0.8,2.4,0.32,True
Ömer Aşık,2011,0.0,0.0,0.0,False
Darrell Arthur,2011,0.1,0.1,1.0,False
Hilton Armstrong,2011,0.0,0.0,0.0,False
Trevor Ariza,2011,1.2,3.5,0.333,False
Gilbert Arenas,2011,0.6,2.4,0.25,False
Joel Anthony,2011,0.0,0.0,0.0,False
Carmelo Anthony,2011,2.3,6.5,0.346,False
Ryan Anderson,2011,1.0,3.3,0.3,False
Chris Andersen,2011,0.0,0.0,0.0,False
Tony Allen,2011,0.1,0.5,0.143,False
Ray Allen,2011,3.6,6.2,0.571,False
Malik Allen,2011,0.0,0.0,0.0,False
LaMarcus Aldridge,2011,0.0,0.0,0.0,False
Arron Afflalo,2011,1.0,4.0,0.25,False
D.J. Mbenga,2011,0.0,0.0,0.0,False
Nicolas Batum,2011,1.2,4.3,0.269,False
Marco Belinelli,2011,1.3,4.3,0.308,False
Mike Bibby,2011,0.9,3.3,0.258,False
Rasual Butler,2011,0.3,0.3,1.0,False
Darren Collison,2011,0.8,1.2,0.667,False
Jason Collins,2011,0.0,0.0,0.0,False
Earl Clark,2011,0.0,0.0,0.0,False
Wilson Chandler,2011,0.2,1.4,0.143,False
Tyson Chandler,2011,0.0,0.0,0.0,True
Mario Chalmers,2011,1.5,4.0,0.381,False
Anthony Carter,2011,0.3,0.8,0.333,False
Brian Cardinal,2011,0.3,0.4,0.75,True
Marcus Camby,2011,0.2,0.2,1.0,False
Kobe Bryant,2011,1.2,4.1,0.293,False
DeJuan Blair,2011,0.0,0.0,0.0,False
Shannon Brown,2011,0.7,2.5,0.28,False
Ronnie Brewer,2011,0.2,0.4,0.429,False
Corey Brewer,2011,0.2,0.5,0.333,True
Elton Brand,2011,0.0,0.0,0.0,False
Chris Bosh,2011,0.0,0.2,0.0,False
Carlos Boozer,2011,0.0,0.1,0.0,False
Matt Bonner,2011,1.0,3.0,0.333,False
Keith Bogans,2011,1.6,3.7,0.424,False
Steve Blake,2011,0.7,2.0,0.333,False
Chauncey Billups,2011,2.0,6.0,0.333,False
Jarrett Jack,2011,0.0,0.8,0.0,False
Royal Ivey,2011,1.0,1.0,1.0,False
Josh Powell,2011,0.0,0.0,0.0,False
Amar'e Stoudemire,2011,0.0,0.0,0.0,False
Peja Stojaković,2011,1.5,4.1,0.377,True
DeShawn Stevenson,2011,1.3,3.2,0.397,True
Tiago Splitter,2011,0.0,0.0,0.0,False
Marreese Speights,2011,0.0,0.0,0.0,False
Josh Smith,2011,0.3,2.0,0.125,False
Joe Smith,2011,0.0,0.0,0.0,False
Jason Smith,2011,0.0,0.0,0.0,False
J.R. Smith,2011,1.8,4.2,0.429,False
Ish Smith,2011,0.0,0.0,0.0,False
Thabo Sefolosha,2011,0.2,1.5,0.154,False
Brandon Rush,2011,0.6,0.8,0.75,False
Brandon Roy,2011,0.7,2.3,0.286,False
Derrick Rose,2011,1.6,6.3,0.248,False
Rajon Rondo,2011,0.0,0.3,0.0,False
Nate Robinson,2011,0.7,2.0,0.333,False
Quentin Richardson,2011,0.8,1.7,0.5,False
Jason Richardson,2011,1.6,5.0,0.32,False
J.J. Redick,2011,0.2,2.5,0.067,False
Theo Ratliff,2011,0.0,0.0,0.0,False
Zach Randolph,2011,0.2,0.6,0.25,False
Jeff Teague,2011,0.1,0.9,0.143,False
Jason Terry,2011,2.0,4.5,0.442,True
Etan Thomas,2011,0.0,0.0,0.0,False
Delonte West,2011,0.8,2.1,0.368,False
LeBron James,2011,1.4,4.0,0.353,False
Thaddeus Young,2011,0.0,0.2,0.0,False
Sam Young,2011,0.2,0.9,0.25,False
Metta World Peace,2011,1.0,3.1,0.321,False
Shawne Williams,2011,1.5,3.5,0.429,False
Marvin Williams,2011,0.3,0.9,0.273,False
Lou Williams,2011,1.2,4.0,0.3,False
Damien Wilkins,2011,0.0,0.3,0.0,False
Russell Westbrook,2011,0.8,2.8,0.292,False
C.J. Watson,2011,0.2,0.9,0.2,False
Kurt Thomas,2011,0.0,0.3,0.0,False
Luke Walton,2011,0.0,2.0,0.0,False
Gerald Wallace,2011,0.5,2.8,0.176,False
Henry Walker,2011,0.8,2.8,0.273,False
Von Wafer,2011,0.0,0.3,0.0,False
Dwyane Wade,2011,0.7,2.5,0.269,False
Greivis Vásquez,2011,0.3,0.8,0.364,False
Evan Turner,2011,0.8,1.0,0.8,False
Hedo Türkoğlu,2011,1.2,5.0,0.233,False
Ronny Turiaf,2011,0.0,0.0,0.0,False
A.J. Price,2011,1.4,3.2,0.438,False
Pape Sy,2011,0.0,0.0,0.0,False
Leon Powe,2011,0.0,0.0,0.0,False
Antonio McDyess,2011,0.0,0.0,0.0,False
Eric Maynor,2011,0.5,1.5,0.36,False
Wesley Matthews,2011,1.3,3.5,0.381,False
Roger Mason,2011,1.7,4.3,0.385,False
Kenyon Martin,2011,0.0,0.0,0.0,False
Shawn Marion,2011,0.0,0.2,0.0,True
Ian Mahinmi,2011,0.0,0.0,0.0,True
Jamaal Magloire,2011,0.0,0.0,0.0,False
Ty Lawson,2011,1.0,2.2,0.455,False
Carl Landry,2011,0.0,0.0,0.0,False
Nenad Krstić,2011,0.0,0.0,0.0,False
Kosta Koufos,2011,0.0,0.0,0.0,False
Kyle Korver,2011,1.4,3.3,0.423,False
Jason Kidd,2011,2.0,5.5,0.374,True
James Jones,2011,1.4,3.1,0.459,False
Dahntay Jones,2011,0.0,1.0,0.0,False
Trey Johnson,2011,0.0,0.3,0.0,False
Joe Johnson,2011,1.5,3.5,0.429,False
Chris Johnson,2011,0.0,0.0,0.0,False
Armon Johnson,2011,0.0,0.0,0.0,False
Jared Jeffries,2011,0.0,0.0,0.0,False
Quincy Pondexter,2011,0.0,1.0,0.0,False
O.J. Mayo,2011,1.5,3.8,0.408,False
Richard Jefferson,2011,1.0,2.8,0.353,False
Josh McRoberts,2011,0.0,0.2,0.0,False
Steve Novak,2011,0.0,0.0,0.0,False
Kendrick Perkins,2011,0.0,0.0,0.0,False
Chris Paul,2011,1.5,3.2,0.474,False
Tony Parker,2011,0.2,1.3,0.125,False
Zaza Pachulia,2011,0.0,0.0,0.0,False
Emeka Okafor,2011,0.0,0.0,0.0,False
Lamar Odom,2011,0.4,2.0,0.2,False
Shaquille O'Neal,2011,0.0,0.0,0.0,False
Jermaine O'Neal,2011,0.0,0.0,0.0,False
